date,sku,product_name,category,brand,day_of_week,net_qty,revenue,order_count,coupon_orders,is_promo_order_present,is_ramadan,is_eid_fitr,is_eid_adha,price,special_price,cost,is_in_stock,current_stock_qty,is_active,visibility,lag_1,lag_7,lag_14,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,is_on_sale,avg_discount_pct
20/11/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Thursday,0,1749,1,0,0,0,0,0,1749,,1247.62,1,45,1,4,1,9,10,7.571428571,4.540820148,19.78571429,17.94512392,0,
21/11/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Friday,1,1749,1,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,8,52,6.285714286,5.282495803,19.07142857,18.553309,0,
22/11/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Saturday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,1,8,28,5.285714286,5.55920515,15.42857143,16.48175815,0,
23/11/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Sunday,0,1749,1,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,15,30,4.142857143,5.72795983,13.42857143,16.53766929,0,
24/11/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Monday,0,1749,1,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,9,42,2,3.265986324,11.28571429,16.16467455,0,
25/11/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Tuesday,2,3498,1,1,1,0,0,0,1749,,1247.62,1,45,1,4,0,3,53,0.714285714,1.112697281,8.285714286,13.74173078,0,
26/11/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Wednesday,1,3498,2,0,0,0,0,0,1749,,1247.62,1,45,1,4,2,1,9,0.571428571,0.786795792,4.642857143,4.877060004,0,
27/11/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Thursday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,1,0,9,0.571428571,0.786795792,4.071428571,4.795258647,0,
28/11/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Friday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,1,8,0.571428571,0.786795792,3.428571429,4.685727687,0,
29/11/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Saturday,2,3498,2,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,0,8,0.428571429,0.786795792,2.857142857,4.571771965,0,
30/11/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Sunday,2,5247,2,0,0,0,0,0,1749,,1247.62,1,45,1,4,2,0,15,0.714285714,0.951189731,2.428571429,4.327271048,0,
01/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Monday,1,1749,1,0,0,0,0,0,1749,,1247.62,1,45,1,4,2,0,9,1,1,1.5,2.377781772,0,
02/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Tuesday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,1,2,3,1.142857143,0.899735411,0.928571429,0.997248963,0,
03/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Wednesday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,1,1,0.857142857,0.899735411,0.714285714,0.825420306,0,
04/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Thursday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,0,0,0.714285714,0.951189731,0.642857143,0.841897386,0,
05/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Friday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,0,1,0.714285714,0.951189731,0.642857143,0.841897386,0,
06/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Saturday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,2,0,0.714285714,0.951189731,0.571428571,0.851630627,0,
07/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Sunday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,2,0,0.428571429,0.786795792,0.571428571,0.851630627,0,
08/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Monday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,1,0,0.142857143,0.377964473,0.571428571,0.851630627,0,
09/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Tuesday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,0,2,0,0,0.571428571,0.851630627,0,
10/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Wednesday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,0,1,0,0,0.428571429,0.755928946,0,
11/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Thursday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,0,0,0,0,0.357142857,0.744946344,0,
12/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Friday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,0,0,0,0,0.357142857,0.744946344,0,
13/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Saturday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,0,2,0,0,0.357142857,0.744946344,0,
14/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Sunday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,0,2,0,0,0.214285714,0.578934224,0,
15/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Monday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,0,1,0,0,0.071428571,0.267261242,0,
16/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Tuesday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,0,0,0,0,0,5.00E-07,0,
17/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Wednesday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,0,0,0,0,0,5.00E-07,0,
18/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Thursday,0,1749,1,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,0,0,0,0,0,5.00E-07,0,
19/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Friday,0,1749,1,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,0,0,0,0,0,5.00E-07,0,
20/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Saturday,1,1749,1,0,1,0,0,0,1749,,1247.62,1,45,1,4,0,0,0,0,0,0,5.00E-07,0,
21/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Sunday,1,1749,1,0,0,0,0,0,1749,,1247.62,1,45,1,4,1,0,0,0.142857143,0.377964473,0.071428571,0.267261242,0,
22/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Monday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,1,0,0,0.285714286,0.487950036,0.142857143,0.36313652,0,
23/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Tuesday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,0,0,0.285714286,0.487950036,0.142857143,0.36313652,0,
24/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Wednesday,20,42311,9,2,1,0,0,0,1749,,1247.62,1,45,1,4,0,0,0,0.285714286,0.487950036,0.142857143,0.36313652,1,0.4002
25/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Thursday,42,118537,52,13,1,0,0,0,1749,,1247.62,1,45,1,4,20,0,0,3.142857143,7.448234051,1.571428571,5.316364948,1,0.4002
26/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Friday,40,59793,35,2,1,0,0,0,1749,,1247.62,1,45,1,4,42,0,0,9.142857143,16.23194968,4.571428571,12.00457788,1,0.4002
27/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Saturday,22,24127,16,0,1,0,0,0,1749,,1247.62,1,45,1,4,40,1,0,14.85714286,19.2390971,7.428571429,15.17444352,1,0.4002
28/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Sunday,15,17135,5,1,1,0,0,0,1749,,1247.62,1,45,1,4,22,1,0,17.85714286,18.33419911,9,15.48199947,1,0.4002
29/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Monday,6,9444,7,1,1,0,0,0,1749,,1247.62,1,45,1,4,15,0,0,19.85714286,16.89604067,10.07142857,15.3295305,1,0.3143
30/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Tuesday,2,7346,6,1,1,0,0,0,1749,,1247.62,1,45,1,4,6,0,0,20.71428571,15.83997354,10.5,15.10858136,1,0.3
31/12/2025,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Wednesday,5,7609,6,0,0,0,0,0,1749,,1247.62,1,45,1,4,2,20,0,21,15.41644144,10.64285714,15.01080197,1,0.2749
01/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Thursday,2,2361,2,0,0,0,0,0,1749,,1247.62,1,45,1,4,5,42,0,18.85714286,16.57737988,11,14.79604937,1,0.325
02/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Friday,3,4373,3,1,1,0,0,0,1749,,1247.62,1,45,1,4,2,40,0,13.14285714,13.95741824,11.14285714,14.69095558,1,0.2499
03/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Saturday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,3,22,1,7.857142857,7.690439334,11.35714286,14.53699336,0,
04/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Sunday,2,5247,2,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,15,1,4.714285714,4.956957592,11.28571429,14.59414304,0,
05/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Monday,2,3498,2,0,0,0,0,0,1749,,1247.62,1,45,1,4,2,6,0,2.857142857,2.035400978,11.35714286,14.54228393,0,
06/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Tuesday,1,3498,2,0,0,0,0,0,1749,,1247.62,1,45,1,4,2,2,0,2.285714286,1.496026483,11.5,14.43153598,0,
07/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Wednesday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,1,5,20,2.142857143,1.573591585,11.57142857,14.37259297,0,
08/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Thursday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,2,42,1.428571429,1.133893419,10.14285714,14.46405169,0,
09/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Friday,3,6996,4,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,3,40,1.142857143,1.214985793,7.142857143,11.37376971,0,
10/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Saturday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,3,0,22,1.142857143,1.214985793,4.5,6.333670706,0,
11/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Sunday,1,1749,1,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,2,15,1.142857143,1.214985793,2.928571429,3.93141755,0,
12/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Monday,1,1749,1,0,0,0,0,0,1749,,1247.62,1,45,1,4,1,2,6,1,1.154700538,1.928571429,1.859043828,0,
13/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Tuesday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,1,1,2,0.857142857,1.069044968,1.571428571,1.452546078,0,
14/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Wednesday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,0,5,0.714285714,1.112697281,1.428571429,1.504571787,0,
15/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Thursday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,0,2,0.714285714,1.112697281,1.071428571,1.141138818,0,
16/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Friday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,3,3,0.714285714,1.112697281,0.928571429,1.141138818,0,
17/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Saturday,1,1749,1,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,0,0,0.285714286,0.487950036,0.714285714,0.994490316,0,
18/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Sunday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,1,1,2,0.428571429,0.534522484,0.785714286,0.974961256,0,
19/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Monday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,1,2,0.285714286,0.487950036,0.642857143,0.928782732,0,
20/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Tuesday,1,1749,1,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,0,1,0.142857143,0.377964473,0.5,0.854850414,0,
21/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Wednesday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,1,0,0,0.285714286,0.487950036,0.5,0.854850414,0,
22/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Thursday,1,1749,1,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,0,0,0.285714286,0.487950036,0.5,0.854850414,0,
23/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Friday,85,120635,50,3,1,0,0,0,1749,,1247.62,1,45,1,4,1,0,3,0.428571429,0.534522484,0.571428571,0.851630627,1,0.4002
24/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Saturday,19,44058,27,0,0,0,0,0,1749,,1247.62,1,45,1,4,85,1,0,12.57142857,31.94191156,6.428571429,22.61964526,1,0.4002
25/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Sunday,36,61891,36,0,0,0,0,0,1749,,1247.62,1,45,1,4,19,0,1,15.14285714,31.57756889,7.785714286,22.77373174,1,0.4002
26/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Monday,21,22029,6,0,0,0,0,0,1749,,1247.62,1,45,1,4,36,0,1,20.28571429,31.63181039,10.28571429,23.86638631,1,0.4002
27/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Tuesday,5,9707,8,0,0,0,0,0,1749,,1247.62,1,45,1,4,21,1,0,23.28571429,30.35739496,11.71428571,23.86638631,1,0.3062
28/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Wednesday,3,9184,7,1,1,0,0,0,1749,,1247.62,1,45,1,4,5,0,0,23.85714286,29.90222161,12.07142857,23.71453396,1,0.2499
29/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Thursday,6,19677,13,0,0,0,0,0,1749,,1247.62,1,45,1,4,3,1,0,24.28571429,29.5223886,12.28571429,23.61039071,1,0.3077
30/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Friday,30,53762,37,3,1,0,0,0,1749,,1247.62,1,45,1,4,6,85,0,25,28.9194283,12.71428571,23.42394755,1,0.3962
31/01/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Saturday,31,54548,36,2,1,0,0,0,1749,,1247.62,1,45,1,4,30,19,1,17.14285714,12.97983784,14.85714286,23.54327323,1,0.4002
01/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Sunday,7,7343,2,0,0,0,0,0,1749,,1247.62,1,45,1,4,31,36,0,18.85714286,14.01699649,17,23.55027356,1,0.4002
02/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Monday,4,7694,6,0,0,0,0,0,1749,,1247.62,1,45,1,4,7,21,0,14.71428571,12.28432993,17.5,23.23376191,1,0.4002
03/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Tuesday,0,0,0,0,0,0,0,0,1749,,1247.62,1,45,1,4,4,5,1,12.28571429,12.51285054,17.78571429,23.02566652,0,
04/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Wednesday,1,1749,1,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,3,0,11.57142857,13.12576528,17.71428571,23.08322258,0,
05/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Thursday,2,3498,2,0,0,0,0,0,1749,,1247.62,1,45,1,4,1,6,1,11.28571429,13.3630621,17.78571429,23.02566652,0,
06/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Friday,1,1749,1,0,0,0,0,0,1749,,1247.62,1,45,1,4,2,30,85,10.71428571,13.70783578,17.85714286,22.97107594,0,
07/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Saturday,1,1749,1,0,0,0,0,0,1749,,1247.62,1,45,1,4,1,31,19,6.571428571,11.02810263,11.85714286,12.80539035,0,
08/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Sunday,1,1749,1,0,0,0,0,0,1749,,1247.62,1,45,1,4,1,7,36,2.285714286,2.429971585,10.57142857,12.93602177,0,
09/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Monday,1,1749,1,0,0,0,0,0,1749,,1247.62,1,45,1,4,1,4,21,1.428571429,1.272418021,8.071428571,10.85898625,0,
10/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Tuesday,0,5248,4,0,0,0,0,0,1749,,1247.62,1,45,1,4,1,0,5,1,0.577350269,6.642857143,10.32999473,1,0.2499
11/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Wednesday,3,15744,12,0,0,0,0,0,1749,,1247.62,1,45,1,4,0,1,3,1,0.577350269,6.285714286,10.47655677,1,0.2499
12/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Thursday,3,5248,4,0,0,0,0,0,1749,,1247.62,1,45,1,4,3,2,6,1.285714286,0.951189731,6.285714286,10.47655677,1,0.2499
13/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Friday,16,63903,25,0,0,0,0,0,1749,,1247.62,1,45,1,4,3,1,30,1.428571429,1.133893419,6.071428571,10.51346599,1,0.394
14/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Saturday,13,53413,28,1,1,0,0,0,1749,,1247.62,1,45,1,4,16,1,31,3.571428571,5.593363414,5.071428571,8.543682198,1,0.3947
15/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Sunday,35,141615,44,2,1,0,0,0,1749,,1247.62,1,45,1,4,13,1,7,5.285714286,6.447590912,3.785714286,4.933068501,1,0.4002
16/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Monday,48,58744,26,2,1,0,0,0,1749,,1247.62,1,45,1,4,35,1,4,10.14285714,12.57548636,5.785714286,9.704706007,1,0.4002
17/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Tuesday,93,113292,26,0,0,0,0,0,1749,,1247.62,1,45,1,4,48,0,0,16.85714286,18.17900411,8.928571429,14.84517164,1,0.4002
18/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Wednesday,3,6645,5,0,0,0,0,0,1749,,1247.62,1,45,1,4,93,3,1,30.14285714,32.30288208,15.57142857,26.65365983,1,0.4002
19/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Thursday,1,1049,1,0,0,1,0,0,1749,,1247.62,1,45,1,4,3,3,2,30.14285714,32.30288208,15.71428571,26.57479596,1,0.4002
20/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Friday,2,3498,2,0,0,1,0,0,1749,,1247.62,1,45,1,4,1,16,1,29.85714286,32.59053324,15.64285714,26.61580543,0,
21/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Saturday,1,1749,1,0,0,1,0,0,1749,,1247.62,1,45,1,4,2,13,1,27.85714286,33.98248849,15.71428571,26.57479596,0,
22/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Sunday,0,0,0,0,0,1,0,0,1749,,1247.62,1,45,1,4,1,35,1,26.14285714,35.13985663,15.71428571,26.57479596,0,
23/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Monday,0,0,0,0,0,1,0,0,1749,,1247.62,1,45,1,4,0,48,1,21.14285714,36.14520979,15.64285714,26.6186954,0,
24/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Tuesday,0,0,0,0,0,1,0,0,1749,,1247.62,1,45,1,4,0,93,0,14.28571429,34.72613946,15.57142857,26.66231649,0,
25/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Wednesday,0,0,0,0,0,1,0,0,1749,,1247.62,1,45,1,4,0,3,3,1,1.154700538,15.57142857,26.66231649,0,
26/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Thursday,5,29725,20,0,0,1,0,0,1749,,1247.62,1,45,1,4,0,1,3,0.571428571,0.786795792,15.35714286,26.78290828,1,0.4002
27/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Friday,41,126929,51,5,1,1,0,0,1749,,1247.62,1,45,1,4,5,2,16,1.142857143,1.864454471,15.5,26.71717972,1,0.4002
28/02/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Saturday,69,112943,45,1,1,1,0,0,1749,,1247.62,1,45,1,4,41,1,13,6.714285714,15.22841955,17.28571429,27.5748731,1,0.4002
01/03/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Sunday,30,40566,14,0,0,1,0,0,1749,,1247.62,1,45,1,4,69,0,35,16.42857143,27.62159266,21.28571429,30.78068468,1,0.4002
02/03/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Monday,0,38464,10,2,1,1,0,0,1749,,1247.62,1,45,1,4,30,0,48,20.71428571,26.9673524,20.92857143,30.63799623,1,0.4002
03/03/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Tuesday,1,6996,4,0,0,1,0,0,1749,,1247.62,1,45,1,4,0,0,93,20.71428571,26.9673524,17.5,30.05571749,0,
04/03/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Wednesday,4,10494,6,0,0,1,0,0,1749,,1247.62,1,45,1,4,1,0,3,20.85714286,26.84168755,10.92857143,20.95953716,0,
05/03/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Thursday,3,6996,4,0,0,1,0,0,1749,,1247.62,1,45,1,4,4,5,1,21.42857143,26.36194949,11,20.93212474,0,
06/03/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Friday,0,1749,1,0,0,1,0,0,1749,,1247.62,1,45,1,4,3,41,2,21.14285714,26.57961983,11.14285714,20.86534537,0,
07/03/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Saturday,5,20988,12,0,0,1,0,0,1749,,1247.62,1,45,1,4,0,69,1,15.28571429,25.98534385,11,20.93947321,0,
08/03/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Sunday,3,5247,3,0,0,1,0,0,1749,,1247.62,1,45,1,4,5,30,0,6.142857143,10.69935468,11.28571429,20.81947524,0,
09/03/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Monday,1,3498,2,0,0,1,0,0,1749,,1247.62,1,45,1,4,3,0,0,2.285714286,1.97604704,11.5,20.70952958,0,
10/03/2026,IC-1001018,Maybelline New York Volum' Expre,Health & Beauty,Maybelline New York,Tuesday,1,3498,2,0,0,1,0,0,1749,,1247.62,1,45,1,4,1,1,0,2.428571429,1.812653934,11.57142857,20.66849809,0,
